experiment,feature_set,model,fold,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,precision,recall_sensitivity,specificity,tp,fp,tn,fn
logreg_l2_t0_t1,t0_t1,logreg_l2,1,0.9210526315789473,0.95,0.9875,0.9659090909090909,0.8421052631578947,0.7272727272727273,1.0,0.9,8,3,27,0
logreg_l2_t0_t1,t0_t1,logreg_l2,2,0.7894736842105263,0.8666666666666667,0.9666666666666668,0.9375,0.6666666666666666,0.5,1.0,0.7333333333333333,8,8,22,0
logreg_l2_t0_t1,t0_t1,logreg_l2,3,0.868421052631579,0.8371647509578544,0.9348659003831419,0.8721340388007055,0.7368421052631579,0.7,0.7777777777777778,0.896551724137931,7,3,26,2
logreg_l2_t0_t1,t0_t1,logreg_l2,4,0.9210526315789473,0.8716475095785441,0.8544061302681992,0.8495175848117027,0.8235294117647058,0.875,0.7777777777777778,0.9655172413793104,7,1,28,2
logreg_l2_t0_t1,t0_t1,logreg_l2,5,0.8421052631578947,0.8582375478927202,0.938697318007663,0.8616722783389452,0.7272727272727273,0.6153846153846154,0.8888888888888888,0.8275862068965517,8,5,24,1
logreg_l2_t0_t1,t0_t1,logreg_l2,6,0.868421052631579,0.9166666666666667,1.0,1.0,0.7619047619047619,0.6153846153846154,1.0,0.8333333333333334,8,5,25,0
logreg_l2_t0_t1,t0_t1,logreg_l2,7,0.8947368421052632,0.9333333333333333,1.0,1.0,0.8,0.6666666666666666,1.0,0.8666666666666667,8,4,26,0
logreg_l2_t0_t1,t0_t1,logreg_l2,8,0.7631578947368421,0.7298850574712643,0.7624521072796936,0.6358747636525415,0.5714285714285714,0.5,0.6666666666666666,0.7931034482758621,6,6,23,3
logreg_l2_t0_t1,t0_t1,logreg_l2,9,0.8947368421052632,0.9310344827586207,0.9846743295019157,0.9535634118967453,0.8181818181818182,0.6923076923076923,1.0,0.8620689655172413,9,4,25,0
logreg_l2_t0_t1,t0_t1,logreg_l2,10,0.7631578947368421,0.7298850574712643,0.89272030651341,0.7688237688237689,0.5714285714285714,0.5,0.6666666666666666,0.7931034482758621,6,6,23,3
logreg_l2_t0_t1,t0_t1,logreg_l2,11,0.868421052631579,0.8708333333333333,0.925,0.7601190476190476,0.7368421052631579,0.6363636363636364,0.875,0.8666666666666667,7,4,26,1
logreg_l2_t0_t1,t0_t1,logreg_l2,12,0.8157894736842105,0.8833333333333333,0.9875,0.9659090909090909,0.6956521739130435,0.5333333333333333,1.0,0.7666666666666667,8,7,23,0
logreg_l2_t0_t1,t0_t1,logreg_l2,13,0.8421052631578947,0.8199233716475096,0.8888888888888888,0.8435455424702738,0.7,0.6363636363636364,0.7777777777777778,0.8620689655172413,7,4,25,2
logreg_l2_t0_t1,t0_t1,logreg_l2,14,0.9473684210526315,0.9272030651340997,0.9540229885057472,0.9265432098765434,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9655172413793104,8,1,28,1
logreg_l2_t0_t1,t0_t1,logreg_l2,15,0.8947368421052632,0.9310344827586207,0.9846743295019157,0.9658119658119659,0.8181818181818182,0.6923076923076923,1.0,0.8620689655172413,9,4,25,0
linear_svc_t0_only,t0_only,linear_svc_l2,1,0.8947368421052632,0.8875,0.9374999999999999,0.8722744360902255,0.7777777777777778,0.7,0.875,0.9,7,3,27,1
linear_svc_t0_only,t0_only,linear_svc_l2,2,0.868421052631579,0.8708333333333333,0.9458333333333333,0.8469246031746032,0.7368421052631579,0.6363636363636364,0.875,0.8666666666666667,7,4,26,1
linear_svc_t0_only,t0_only,linear_svc_l2,3,0.8421052631578947,0.7432950191570882,0.8659003831417624,0.7941777477274434,0.625,0.7142857142857143,0.5555555555555556,0.9310344827586207,5,2,27,4
linear_svc_t0_only,t0_only,linear_svc_l2,4,0.8947368421052632,0.8544061302681992,0.8888888888888888,0.8741087344028522,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9310344827586207,7,2,27,2
linear_svc_t0_only,t0_only,linear_svc_l2,5,0.9473684210526315,0.9655172413793103,0.996168582375479,0.9888888888888892,0.9,0.8181818181818182,1.0,0.9310344827586207,9,2,27,0
linear_svc_t0_only,t0_only,linear_svc_l2,6,0.868421052631579,0.9166666666666667,0.9958333333333333,0.9861111111111112,0.7619047619047619,0.6153846153846154,1.0,0.8333333333333334,8,5,25,0
linear_svc_t0_only,t0_only,linear_svc_l2,7,0.868421052631579,0.9166666666666667,0.9500000000000001,0.8611492673992674,0.7619047619047619,0.6153846153846154,1.0,0.8333333333333334,8,5,25,0
linear_svc_t0_only,t0_only,linear_svc_l2,8,0.8421052631578947,0.8582375478927202,0.8352490421455939,0.6858363858363858,0.7272727272727273,0.6153846153846154,0.8888888888888888,0.8275862068965517,8,5,24,1
linear_svc_t0_only,t0_only,linear_svc_l2,9,0.9210526315789473,0.8716475095785441,0.946360153256705,0.8967813051146385,0.8235294117647058,0.875,0.7777777777777778,0.9655172413793104,7,1,28,2
linear_svc_t0_only,t0_only,linear_svc_l2,10,0.8947368421052632,0.89272030651341,0.9233716475095785,0.9037037037037039,0.8,0.7272727272727273,0.8888888888888888,0.896551724137931,8,3,26,1
linear_svc_t0_only,t0_only,linear_svc_l2,11,0.8947368421052632,0.9333333333333333,0.9625,0.8136769480519481,0.8,0.6666666666666666,1.0,0.8666666666666667,8,4,26,0
linear_svc_t0_only,t0_only,linear_svc_l2,12,0.9210526315789473,0.95,0.9875,0.959375,0.8421052631578947,0.7272727272727273,1.0,0.9,8,3,27,0
linear_svc_t0_only,t0_only,linear_svc_l2,13,0.8947368421052632,0.8160919540229885,0.89272030651341,0.8459305700685011,0.75,0.8571428571428571,0.6666666666666666,0.9655172413793104,6,1,28,3
linear_svc_t0_only,t0_only,linear_svc_l2,14,0.8421052631578947,0.7432950191570882,0.789272030651341,0.7632417363600159,0.625,0.7142857142857143,0.5555555555555556,0.9310344827586207,5,2,27,4
linear_svc_t0_only,t0_only,linear_svc_l2,15,0.9210526315789473,0.9099616858237547,0.946360153256705,0.8730210602759625,0.8421052631578947,0.8,0.8888888888888888,0.9310344827586207,8,2,27,1
linear_svc_t1_only,t1_only,linear_svc_l2,1,0.8947368421052632,0.8875,0.9833333333333334,0.9583333333333333,0.7777777777777778,0.7,0.875,0.9,7,3,27,1
linear_svc_t1_only,t1_only,linear_svc_l2,2,0.7631578947368421,0.85,0.9916666666666667,0.9704861111111112,0.64,0.47058823529411764,1.0,0.7,8,9,21,0
linear_svc_t1_only,t1_only,linear_svc_l2,3,0.8157894736842105,0.8026819923371648,0.9425287356321839,0.8856481481481484,0.6666666666666666,0.5833333333333334,0.7777777777777778,0.8275862068965517,7,5,24,2
linear_svc_t1_only,t1_only,linear_svc_l2,4,0.9473684210526315,0.8888888888888888,0.8850574712643678,0.9028589993502276,0.875,1.0,0.7777777777777778,1.0,7,0,29,2
linear_svc_t1_only,t1_only,linear_svc_l2,5,0.8157894736842105,0.8026819923371648,0.9042145593869731,0.8336847103513771,0.6666666666666666,0.5833333333333334,0.7777777777777778,0.8275862068965517,7,5,24,2
linear_svc_t1_only,t1_only,linear_svc_l2,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,30,0
linear_svc_t1_only,t1_only,linear_svc_l2,7,0.9473684210526315,0.9666666666666667,1.0,1.0,0.8888888888888888,0.8,1.0,0.9333333333333333,8,2,28,0
linear_svc_t1_only,t1_only,linear_svc_l2,8,0.8157894736842105,0.764367816091954,0.8275862068965517,0.767056530214425,0.631578947368421,0.6,0.6666666666666666,0.8620689655172413,6,4,25,3
linear_svc_t1_only,t1_only,linear_svc_l2,9,0.9473684210526315,0.9655172413793103,0.9923371647509578,0.9797979797979799,0.9,0.8181818181818182,1.0,0.9310344827586207,9,2,27,0
linear_svc_t1_only,t1_only,linear_svc_l2,10,0.868421052631579,0.8371647509578544,0.9272030651340997,0.8323685029567383,0.7368421052631579,0.7,0.7777777777777778,0.896551724137931,7,3,26,2
linear_svc_t1_only,t1_only,linear_svc_l2,11,0.8157894736842105,0.7916666666666667,0.9000000000000001,0.7490079365079365,0.631578947368421,0.5454545454545454,0.75,0.8333333333333334,6,5,25,2
linear_svc_t1_only,t1_only,linear_svc_l2,12,0.7894736842105263,0.8208333333333333,0.9583333333333334,0.9305555555555556,0.6363636363636364,0.5,0.875,0.7666666666666667,7,7,23,1
linear_svc_t1_only,t1_only,linear_svc_l2,13,0.868421052631579,0.8371647509578544,0.8544061302681991,0.8120697620697621,0.7368421052631579,0.7,0.7777777777777778,0.896551724137931,7,3,26,2
linear_svc_t1_only,t1_only,linear_svc_l2,14,0.9473684210526315,0.9272030651340997,0.9885057471264368,0.9722222222222223,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9655172413793104,8,1,28,1
linear_svc_t1_only,t1_only,linear_svc_l2,15,0.9473684210526315,0.9655172413793103,0.996168582375479,0.9888888888888892,0.9,0.8181818181818182,1.0,0.9310344827586207,9,2,27,0
linear_svc_t0_t1,t0_t1,linear_svc_l2,1,0.9210526315789473,0.95,0.9833333333333334,0.9502840909090909,0.8421052631578947,0.7272727272727273,1.0,0.9,8,3,27,0
linear_svc_t0_t1,t0_t1,linear_svc_l2,2,0.7894736842105263,0.8208333333333333,0.9666666666666668,0.9375,0.6363636363636364,0.5,0.875,0.7666666666666667,7,7,23,1
linear_svc_t0_t1,t0_t1,linear_svc_l2,3,0.8421052631578947,0.8199233716475096,0.9310344827586208,0.8679012345679014,0.7,0.6363636363636364,0.7777777777777778,0.8620689655172413,7,4,25,2
linear_svc_t0_t1,t0_t1,linear_svc_l2,4,0.9210526315789473,0.8716475095785441,0.8314176245210728,0.8401113531832487,0.8235294117647058,0.875,0.7777777777777778,0.9655172413793104,7,1,28,2
linear_svc_t0_t1,t0_t1,linear_svc_l2,5,0.868421052631579,0.8754789272030651,0.9425287356321839,0.8649402521951544,0.7619047619047619,0.6666666666666666,0.8888888888888888,0.8620689655172413,8,4,25,1
linear_svc_t0_t1,t0_t1,linear_svc_l2,6,0.8947368421052632,0.9333333333333333,1.0,1.0,0.8,0.6666666666666666,1.0,0.8666666666666667,8,4,26,0
linear_svc_t0_t1,t0_t1,linear_svc_l2,7,0.8947368421052632,0.9333333333333333,1.0,1.0,0.8,0.6666666666666666,1.0,0.8666666666666667,8,4,26,0
linear_svc_t0_t1,t0_t1,linear_svc_l2,8,0.7894736842105263,0.7471264367816092,0.7547892720306514,0.6362862862862864,0.6,0.5454545454545454,0.6666666666666666,0.8275862068965517,6,5,24,3
linear_svc_t0_t1,t0_t1,linear_svc_l2,9,0.9210526315789473,0.9482758620689655,0.9885057471264368,0.9626543209876546,0.8571428571428571,0.75,1.0,0.896551724137931,9,3,26,0
linear_svc_t0_t1,t0_t1,linear_svc_l2,10,0.7631578947368421,0.7298850574712643,0.896551724137931,0.7725274725274724,0.5714285714285714,0.5,0.6666666666666666,0.7931034482758621,6,6,23,3
linear_svc_t0_t1,t0_t1,linear_svc_l2,11,0.868421052631579,0.8708333333333333,0.9375,0.7745421245421246,0.7368421052631579,0.6363636363636364,0.875,0.8666666666666667,7,4,26,1
linear_svc_t0_t1,t0_t1,linear_svc_l2,12,0.8421052631578947,0.9,0.9875,0.9659090909090909,0.7272727272727273,0.5714285714285714,1.0,0.8,8,6,24,0
linear_svc_t0_t1,t0_t1,linear_svc_l2,13,0.8421052631578947,0.8199233716475096,0.8812260536398467,0.8278328600909246,0.7,0.6363636363636364,0.7777777777777778,0.8620689655172413,7,4,25,2
linear_svc_t0_t1,t0_t1,linear_svc_l2,14,0.9473684210526315,0.9272030651340997,0.9386973180076628,0.9182098765432101,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9655172413793104,8,1,28,1
linear_svc_t0_t1,t0_t1,linear_svc_l2,15,0.8947368421052632,0.9310344827586207,0.9846743295019157,0.9658119658119659,0.8181818181818182,0.6923076923076923,1.0,0.8620689655172413,9,4,25,0
linear_svc_t0_delta,t0_delta,linear_svc_l2,1,0.868421052631579,0.825,0.9041666666666668,0.7831597222222222,0.7058823529411765,0.6666666666666666,0.75,0.9,6,3,27,2
linear_svc_t0_delta,t0_delta,linear_svc_l2,2,0.7105263157894737,0.7708333333333333,0.9208333333333334,0.8520100069013112,0.56,0.4117647058823529,0.875,0.6666666666666666,7,10,20,1
linear_svc_t0_delta,t0_delta,linear_svc_l2,3,0.8157894736842105,0.8026819923371648,0.888888888888889,0.8105820105820105,0.6666666666666666,0.5833333333333334,0.7777777777777778,0.8275862068965517,7,5,24,2
linear_svc_t0_delta,t0_delta,linear_svc_l2,4,0.8157894736842105,0.764367816091954,0.8505747126436782,0.8019943019943021,0.631578947368421,0.6,0.6666666666666666,0.8620689655172413,6,4,25,3
linear_svc_t0_delta,t0_delta,linear_svc_l2,5,0.7631578947368421,0.8065134099616857,0.896551724137931,0.8011201761201763,0.64,0.5,0.8888888888888888,0.7241379310344828,8,8,21,1
linear_svc_t0_delta,t0_delta,linear_svc_l2,6,0.7631578947368421,0.85,0.9750000000000001,0.9464285714285714,0.64,0.47058823529411764,1.0,0.7,8,9,21,0
linear_svc_t0_delta,t0_delta,linear_svc_l2,7,0.8157894736842105,0.8833333333333333,0.9750000000000001,0.928409090909091,0.6956521739130435,0.5333333333333333,1.0,0.7666666666666667,8,7,23,0
linear_svc_t0_delta,t0_delta,linear_svc_l2,8,0.7631578947368421,0.7298850574712643,0.7356321839080459,0.5983465608465608,0.5714285714285714,0.5,0.6666666666666666,0.7931034482758621,6,6,23,3
linear_svc_t0_delta,t0_delta,linear_svc_l2,9,0.8157894736842105,0.7260536398467433,0.9003831417624522,0.8026315789473686,0.5882352941176471,0.625,0.5555555555555556,0.896551724137931,5,3,26,4
linear_svc_t0_delta,t0_delta,linear_svc_l2,10,0.7631578947368421,0.7298850574712643,0.7969348659003832,0.5964659197012139,0.5714285714285714,0.5,0.6666666666666666,0.7931034482758621,6,6,23,3
linear_svc_t0_delta,t0_delta,linear_svc_l2,11,0.7894736842105263,0.775,0.8416666666666667,0.5353869047619048,0.6,0.5,0.75,0.8,6,6,24,2
linear_svc_t0_delta,t0_delta,linear_svc_l2,12,0.8157894736842105,0.8833333333333333,0.9958333333333333,0.9861111111111112,0.6956521739130435,0.5333333333333333,1.0,0.7666666666666667,8,7,23,0
linear_svc_t0_delta,t0_delta,linear_svc_l2,13,0.7894736842105263,0.7471264367816092,0.8122605363984674,0.7434954382535028,0.6,0.5454545454545454,0.6666666666666666,0.8275862068965517,6,5,24,3
linear_svc_t0_delta,t0_delta,linear_svc_l2,14,0.8421052631578947,0.7816091954022988,0.8850574712643678,0.8337690631808279,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.896551724137931,6,3,26,3
linear_svc_t0_delta,t0_delta,linear_svc_l2,15,0.8421052631578947,0.8582375478927202,0.9272030651340997,0.8628205128205129,0.7272727272727273,0.6153846153846154,0.8888888888888888,0.8275862068965517,8,5,24,1
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,1,0.8947368421052632,0.8875,0.9374999999999999,0.8722744360902255,0.7777777777777778,0.7,0.875,0.9,7,3,27,1
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,2,0.868421052631579,0.8708333333333333,0.9458333333333333,0.8469246031746032,0.7368421052631579,0.6363636363636364,0.875,0.8666666666666667,7,4,26,1
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,3,0.8421052631578947,0.7432950191570882,0.8659003831417624,0.7941777477274434,0.625,0.7142857142857143,0.5555555555555556,0.9310344827586207,5,2,27,4
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,4,0.8947368421052632,0.8544061302681992,0.8888888888888888,0.8741087344028522,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9310344827586207,7,2,27,2
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,5,0.9473684210526315,0.9655172413793103,0.996168582375479,0.9888888888888892,0.9,0.8181818181818182,1.0,0.9310344827586207,9,2,27,0
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,6,0.868421052631579,0.9166666666666667,0.9958333333333333,0.9861111111111112,0.7619047619047619,0.6153846153846154,1.0,0.8333333333333334,8,5,25,0
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,7,0.868421052631579,0.9166666666666667,0.9500000000000001,0.8611492673992674,0.7619047619047619,0.6153846153846154,1.0,0.8333333333333334,8,5,25,0
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,8,0.8421052631578947,0.8582375478927202,0.8352490421455939,0.6858363858363858,0.7272727272727273,0.6153846153846154,0.8888888888888888,0.8275862068965517,8,5,24,1
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,9,0.9210526315789473,0.8716475095785441,0.946360153256705,0.8967813051146385,0.8235294117647058,0.875,0.7777777777777778,0.9655172413793104,7,1,28,2
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,10,0.8947368421052632,0.89272030651341,0.9233716475095785,0.9037037037037039,0.8,0.7272727272727273,0.8888888888888888,0.896551724137931,8,3,26,1
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,11,0.9210526315789473,0.95,0.9625,0.8136769480519481,0.8421052631578947,0.7272727272727273,1.0,0.9,8,3,27,0
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,12,0.9210526315789473,0.95,0.9875,0.959375,0.8421052631578947,0.7272727272727273,1.0,0.9,8,3,27,0
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,13,0.8947368421052632,0.8160919540229885,0.89272030651341,0.8459305700685011,0.75,0.8571428571428571,0.6666666666666666,0.9655172413793104,6,1,28,3
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,14,0.8421052631578947,0.7432950191570882,0.789272030651341,0.7632417363600159,0.625,0.7142857142857143,0.5555555555555556,0.9310344827586207,5,2,27,4
linear_svc_C0.1_t0_only,t0_only,linear_svc_l2_C0.1,15,0.9210526315789473,0.9099616858237547,0.946360153256705,0.8730210602759625,0.8421052631578947,0.8,0.8888888888888888,0.9310344827586207,8,2,27,1
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,1,0.8947368421052632,0.8875,0.9833333333333334,0.9583333333333333,0.7777777777777778,0.7,0.875,0.9,7,3,27,1
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,2,0.7631578947368421,0.85,0.9916666666666667,0.9704861111111112,0.64,0.47058823529411764,1.0,0.7,8,9,21,0
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,3,0.8157894736842105,0.8026819923371648,0.9425287356321839,0.8856481481481484,0.6666666666666666,0.5833333333333334,0.7777777777777778,0.8275862068965517,7,5,24,2
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,4,0.9473684210526315,0.8888888888888888,0.8850574712643678,0.9028589993502276,0.875,1.0,0.7777777777777778,1.0,7,0,29,2
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,5,0.8157894736842105,0.8026819923371648,0.9042145593869731,0.8336847103513771,0.6666666666666666,0.5833333333333334,0.7777777777777778,0.8275862068965517,7,5,24,2
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,30,0
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,7,0.9473684210526315,0.9666666666666667,1.0,1.0,0.8888888888888888,0.8,1.0,0.9333333333333333,8,2,28,0
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,8,0.8157894736842105,0.764367816091954,0.8275862068965517,0.767056530214425,0.631578947368421,0.6,0.6666666666666666,0.8620689655172413,6,4,25,3
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,9,0.9473684210526315,0.9655172413793103,0.9923371647509578,0.9797979797979799,0.9,0.8181818181818182,1.0,0.9310344827586207,9,2,27,0
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,10,0.868421052631579,0.8371647509578544,0.9272030651340997,0.8323685029567383,0.7368421052631579,0.7,0.7777777777777778,0.896551724137931,7,3,26,2
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,11,0.8157894736842105,0.7916666666666667,0.9000000000000001,0.7490079365079365,0.631578947368421,0.5454545454545454,0.75,0.8333333333333334,6,5,25,2
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,12,0.7894736842105263,0.8208333333333333,0.9583333333333334,0.9305555555555556,0.6363636363636364,0.5,0.875,0.7666666666666667,7,7,23,1
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,13,0.868421052631579,0.8371647509578544,0.8544061302681991,0.8120697620697621,0.7368421052631579,0.7,0.7777777777777778,0.896551724137931,7,3,26,2
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,14,0.9473684210526315,0.9272030651340997,0.9885057471264368,0.9722222222222223,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9655172413793104,8,1,28,1
linear_svc_C0.1_t1_only,t1_only,linear_svc_l2_C0.1,15,0.9473684210526315,0.9655172413793103,0.996168582375479,0.9888888888888892,0.9,0.8181818181818182,1.0,0.9310344827586207,9,2,27,0
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,1,0.9210526315789473,0.95,0.9833333333333334,0.9502840909090909,0.8421052631578947,0.7272727272727273,1.0,0.9,8,3,27,0
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,2,0.7631578947368421,0.8041666666666667,0.9666666666666668,0.9375,0.6086956521739131,0.4666666666666667,0.875,0.7333333333333333,7,8,22,1
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,3,0.8421052631578947,0.8199233716475096,0.9310344827586208,0.8679012345679014,0.7,0.6363636363636364,0.7777777777777778,0.8620689655172413,7,4,25,2
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,4,0.9210526315789473,0.8716475095785441,0.8314176245210728,0.8401113531832487,0.8235294117647058,0.875,0.7777777777777778,0.9655172413793104,7,1,28,2
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,5,0.868421052631579,0.8754789272030651,0.9425287356321839,0.8649402521951544,0.7619047619047619,0.6666666666666666,0.8888888888888888,0.8620689655172413,8,4,25,1
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,6,0.8947368421052632,0.9333333333333333,1.0,1.0,0.8,0.6666666666666666,1.0,0.8666666666666667,8,4,26,0
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,7,0.8947368421052632,0.9333333333333333,1.0,1.0,0.8,0.6666666666666666,1.0,0.8666666666666667,8,4,26,0
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,8,0.7894736842105263,0.7471264367816092,0.7547892720306514,0.6362862862862864,0.6,0.5454545454545454,0.6666666666666666,0.8275862068965517,6,5,24,3
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,9,0.9210526315789473,0.9482758620689655,0.9885057471264368,0.9626543209876546,0.8571428571428571,0.75,1.0,0.896551724137931,9,3,26,0
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,10,0.7631578947368421,0.7298850574712643,0.896551724137931,0.7725274725274724,0.5714285714285714,0.5,0.6666666666666666,0.7931034482758621,6,6,23,3
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,11,0.868421052631579,0.8708333333333333,0.9375,0.7745421245421246,0.7368421052631579,0.6363636363636364,0.875,0.8666666666666667,7,4,26,1
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,12,0.8421052631578947,0.9,0.9875,0.9659090909090909,0.7272727272727273,0.5714285714285714,1.0,0.8,8,6,24,0
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,13,0.8421052631578947,0.8199233716475096,0.8812260536398467,0.8278328600909246,0.7,0.6363636363636364,0.7777777777777778,0.8620689655172413,7,4,25,2
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,14,0.9473684210526315,0.9272030651340997,0.9386973180076628,0.9182098765432101,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9655172413793104,8,1,28,1
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,15,0.8947368421052632,0.9310344827586207,0.9846743295019157,0.9658119658119659,0.8181818181818182,0.6923076923076923,1.0,0.8620689655172413,9,4,25,0
ridge_t0_only,t0_only,ridge_classifier,1,0.868421052631579,0.6875,0.9249999999999999,0.7920100732600732,0.5454545454545454,1.0,0.375,1.0,3,0,30,5
ridge_t0_only,t0_only,ridge_classifier,2,0.868421052631579,0.6875,0.9416666666666667,0.7982007575757575,0.5454545454545454,1.0,0.375,1.0,3,0,30,5
ridge_t0_only,t0_only,ridge_classifier,3,0.868421052631579,0.7222222222222222,0.9195402298850575,0.83987678987679,0.6153846153846154,1.0,0.4444444444444444,1.0,4,0,29,5
ridge_t0_only,t0_only,ridge_classifier,4,0.8421052631578947,0.6666666666666666,0.9348659003831418,0.8973063973063975,0.5,1.0,0.3333333333333333,1.0,3,0,29,6
ridge_t0_only,t0_only,ridge_classifier,5,0.9210526315789473,0.8333333333333333,0.9923371647509579,0.9765432098765434,0.8,1.0,0.6666666666666666,1.0,6,0,29,3
ridge_t0_only,t0_only,ridge_classifier,6,0.8947368421052632,0.7958333333333334,0.9750000000000001,0.9248511904761905,0.7142857142857143,0.8333333333333334,0.625,0.9666666666666667,5,1,29,3
ridge_t0_only,t0_only,ridge_classifier,7,0.868421052631579,0.6875,0.9708333333333333,0.8994408369408369,0.5454545454545454,1.0,0.375,1.0,3,0,30,5
ridge_t0_only,t0_only,ridge_classifier,8,0.7894736842105263,0.5938697318007663,0.89272030651341,0.7231620231620233,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.9655172413793104,2,1,28,7
ridge_t0_only,t0_only,ridge_classifier,9,0.8157894736842105,0.6111111111111112,0.9233716475095786,0.8296957671957672,0.36363636363636365,1.0,0.2222222222222222,1.0,2,0,29,7
ridge_t0_only,t0_only,ridge_classifier,10,0.868421052631579,0.7222222222222222,0.9616858237547892,0.9415204678362574,0.6153846153846154,1.0,0.4444444444444444,1.0,4,0,29,5
ridge_t0_only,t0_only,ridge_classifier,11,0.8421052631578947,0.625,0.9916666666666667,0.975,0.4,1.0,0.25,1.0,2,0,30,6
ridge_t0_only,t0_only,ridge_classifier,12,0.9473684210526315,0.875,0.9916666666666667,0.975,0.8571428571428571,1.0,0.75,1.0,6,0,30,2
ridge_t0_only,t0_only,ridge_classifier,13,0.8421052631578947,0.6666666666666666,0.9042145593869731,0.8367564534231202,0.5,1.0,0.3333333333333333,1.0,3,0,29,6
ridge_t0_only,t0_only,ridge_classifier,14,0.8421052631578947,0.6666666666666666,0.8697318007662835,0.7591991341991342,0.5,1.0,0.3333333333333333,1.0,3,0,29,6
ridge_t0_only,t0_only,ridge_classifier,15,0.868421052631579,0.7222222222222222,0.946360153256705,0.8781144781144783,0.6153846153846154,1.0,0.4444444444444444,1.0,4,0,29,5
ridge_t1_only,t1_only,ridge_classifier,1,0.8947368421052632,0.75,0.9791666666666667,0.9519230769230769,0.6666666666666666,1.0,0.5,1.0,4,0,30,4
ridge_t1_only,t1_only,ridge_classifier,2,0.9210526315789473,0.8125,0.9416666666666667,0.8819966583124478,0.7692307692307693,1.0,0.625,1.0,5,0,30,3
ridge_t1_only,t1_only,ridge_classifier,3,0.9210526315789473,0.8333333333333333,0.9770114942528736,0.941919191919192,0.8,1.0,0.6666666666666666,1.0,6,0,29,3
